,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Final Estimations
57,1.0727477194438952,0,0.8052785717524835,-1.6607606958936876,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,758.7068
58,0.0008519664834030662,1,1.2515956904798258,1.9777719577940887,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,678.3597
59,-0.5421633545218572,1,-0.6973257534691862,-0.8231208528198446,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1452.4856
60,-1.0321728415895106,1,-0.5877007213466636,0.061826875505833746,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2130.949
61,1.885503839820532,1,-0.3497484312728607,1.196763073876625,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3355.7961
62,0.0008519664834030662,0,-0.9872551825226329,0.005237985061970253,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3070.7517
63,2.0386318045291745,0,0.2439087403167453,-0.7153925882303658,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1586.1055
64,-1.6058137555364993,0,0.4087637303437099,0.18892940023641233,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2472.619
65,0.0008519664834030662,1,-0.026885098447830744,-0.819415570063613,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2389.3713
66,-1.2394845476565948,0,0.37555131736688563,0.40114987460643375,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2654.0718
67,0.46023586060932853,0,0.12454714501811026,1.9664878346753287,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3620.1018
68,0.3071078959006867,0,-0.4766453464957333,0.651096275939031,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2810.5383
69,1.2965501294026793,0,-0.13847021251993938,1.304491338466104,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3355.7961
70,1.1552012389023951,0,-0.9751124894797062,0.6322333124577434,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2810.5383
71,0.0008519664834030662,0,-0.6433380523806378,-0.5311898763961118,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2611.2424
72,-1.174699639510631,1,-0.349308412876015,-0.3017244659492702,8,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1881.4551
73,-1.151141491093917,0,0.036612483168663626,1.686394346742684,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3516.2788
74,0.8607243836934687,0,-0.7059569826272175,1.8646362456188774,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3620.1018
75,0.07152641173354557,1,-0.4021193623264179,0.5288057647093404,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2810.5383
76,0.0008519664834030662,0,4.563318463370455,-0.2613579182626028,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,335.99652
77,0.15397993119204487,0,1.4394465882902594,0.12322777945058475,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2472.619
78,0.0008519664834030662,0,3.521989150547353,1.8027240450143145,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,640.73627
79,0.8018290126516834,0,-0.010827295375567323,0.06719225437904928,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2472.619
80,1.2140966099441803,0,-0.7974435783462628,0.18892940023641233,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2472.619
81,-1.7330277569867554,1,-1.1648425487833305,-0.6534803876258025,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1390.5623
82,-1.6929789046783414,0,-0.609002158285552,-0.706279857888402,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1586.1055
83,-1.4338392720944861,1,-0.7160548682270282,0.7712574631044419,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3044.647
84,-1.4880230134529286,0,-0.6557397221048478,0.5923780614308878,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2810.5383
85,0.8018290126516834,1,-1.0164465688467024,-0.518799022532696,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1640.0564
86,0.2246543764421874,0,-0.971209926316408,1.4488387992735026,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3516.2788
87,1.5321316135698204,1,-1.172639440619307,1.3669569044429954,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3516.2788
88,-0.9391181553434896,0,1.4405853285830812,-1.533658171163109,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,823.5215
89,1.190538461527466,1,3.840559894146284,1.6379376620336767,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,640.73627
90,1.567468836194892,1,-1.2816898731084851,0.4005965092341057,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2654.0718
91,0.0008519664834030662,0,-0.1736674694572407,1.3286776121080917,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4333.1084
92,0.0008519664834030662,0,-0.47119200630046515,-0.5377040547264998,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2611.2424
93,-1.4738881244029,0,0.270337084290776,-0.6723433511070904,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1390.1265
94,-0.022706181933310962,0,-0.03173763303605306,-0.30551388613053426,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2130.949
95,-1.1216938055730243,0,-0.9469195448997524,-1.5029577191907335,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,840.27454
96,1.3083292036110366,0,-0.21743136748634023,-0.009835558238053599,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2130.949
97,1.3672245746528218,1,-0.3909409632584502,0.07421772936924936,8,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2223.125
98,-1.5692986254905923,1,0.004553054982651991,0.7232700063427302,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3044.647
99,-0.2111713692670236,0,-0.1365227945144577,-0.9685750443718991,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1156.4001
100,-1.5162927915529856,1,-1.0883527556793382,0.16363639584976833,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2223.125
101,0.8960616063185395,1,0.5602449904931487,-0.70896254732501,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1586.1055
102,0.7075964189848264,1,-0.739749946705725,0.45718539967796923,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2750.83
103,-1.4279497349903076,1,-1.158248497481135,-0.3060251827903461,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2130.949
104,0.0008519664834030662,0,1.527999227196385,0.8175848237491695,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,478.159
105,0.0008519664834030662,0,0.5200164793003649,1.7730882550740787,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4441.6035
106,0.0008519664834030662,0,0.35080360951267436,1.7407697756972351,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,697.93445
107,0.3071078959006867,1,-0.4616946336125362,-1.4232051484245063,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,840.27454
108,0.0008519664834030662,1,0.12411204390002291,-1.4910781619871294,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1285.1538
109,1.190538461527466,0,-1.2816898731084851,1.7596327391785231,8,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3351.0093
110,1.190538461527466,0,-0.805490178183323,0.291292285952675,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,427.66412
111,-1.0698658790562534,0,1.0491517532768457,0.8030225771089575,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3044.647
112,1.0727477194438952,0,1.097290390308129,-1.0407908434881143,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,434.80524
113,0.0008519664834030662,1,1.2921763334681517,1.4731092103405223,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4441.6035
114,-1.5363172177071927,1,2.211990126792289,-0.7385983372652456,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1586.1055
115,0.0008519664834030662,0,-0.9845028137895822,-0.5489881778452597,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2611.2424
116,-1.0639763419520747,1,0.3262132936047584,-1.376366491119967,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,961.4282
117,-1.0227495822228247,0,-1.0101181676755338,-0.7843723325376452,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1452.4856
118,-1.3643427342651795,1,-0.5374594793338403,-0.7224601319330818,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1586.1055
119,1.8030503203620332,0,-0.2247372729408786,-0.38956717373783745,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1845.076
120,0.0008519664834030662,0,-0.6515876265575644,0.6106876595398474,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955.3928
121,1.5439106877781776,0,0.8382328666205061,-1.7469433075652707,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,758.7068
122,-1.7000463492033555,0,-0.9869392473623966,-0.9125395193003636,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1452.4856
123,-1.7130033308325485,1,0.9554841883242992,-0.8684256201449483,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1452.4856
124,-0.14049692401688152,0,0.9689800111113178,1.2812855894312243,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3161.5269
125,0.0008519664834030662,1,-1.2816898731084851,0.7345961981740065,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4189.5015
126,-0.39963655660073666,0,-1.1067619741357215,-0.32923093182522606,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1845.076
127,-1.6329056262157204,0,0.325135863192331,-1.6537352209034877,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,562.7279
128,0.25999159906725866,0,-1.0218155933216702,-0.4999360590514081,8,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1595.5819
129,0.25999159906725866,0,-1.0230853049439654,-0.5306785797363001,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1640.0564
130,-1.7094696085700412,1,-0.9474036431883265,0.5956561849523397,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2674.4172
131,0.024410114900117512,0,-0.8343425064291843,-0.3976152420476612,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1845.076
132,-1.5469183844947139,0,-0.7291567818620678,-0.5118156162550122,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1640.0564
133,-1.0604426196895675,0,-0.25602898122420714,-0.7617199488750932,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,434.80524
134,0.34244511852575793,0,2.3046571425955378,-0.965892354935291,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1156.4001
135,0.0008519664834030662,0,0.8900332762600066,0.16580778862656473,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,412.05853
136,0.9549569773603248,0,-0.6990157753472712,-1.6413443670400718,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,590.81836
137,0.3777823411508292,0,1.267058229640152,-1.0434735329247224,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1156.4001
138,0.0008519664834030662,0,3.3817290034468437,-0.7493711637241935,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,434.80524
139,-1.663531219157449,0,0.731787401579688,0.1744512910212327,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2472.619
140,-1.6411509781615703,0,-1.2816898731084851,0.7664033808910382,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,478.159
141,-1.3054473632233943,1,2.0001327228484507,-1.6898010517490791,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,758.7068
142,0.5898056769012558,0,-0.301046824362757,-0.7062377891758858,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1586.1055
143,0.6015847511096131,0,-0.08801586891456824,-0.20106374506250763,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2130.949
144,-0.5421633545218572,1,-0.6986187246005299,-0.8328290172466525,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1452.4856
145,-0.9273390811351329,0,-0.3030300487433256,-0.22797477685361928,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2130.949
146,-0.8401739319932904,0,-0.2701818070897978,0.18735344154446018,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2472.619
147,0.0008519664834030662,0,0.8673984177180822,0.7889716271285578,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4321.108
148,1.6263642072366773,0,-0.8116872763038318,-0.5651263831774234,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1640.0564
149,0.0008519664834030662,0,-1.0257656706666232,-1.4119210253057461,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1540.8217
150,1.8030503203620332,0,-1.2816898731084851,-0.3572066256484776,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1845.076
151,-0.6352180407678778,0,-0.5252824824176694,1.702021255415036,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3516.2788
152,-0.32896211135059417,0,0.2768070913823839,0.6381941254158036,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,478.159
153,-1.4432625314611718,0,0.007282749596982832,1.9141996610725418,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3620.1018
154,0.10686363435861682,0,0.5338888251466094,0.2821374868981951,8,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2223.125
155,-1.89911270332459,0,1.465193108635794,-0.1864594297097794,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2130.949
156,-0.4938691502675932,1,-0.6341153058087712,-1.4873308105183818,8,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,644.2956
157,-0.8001250796848765,0,0.8919315409909135,-1.2255048519821803,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1089.6776
158,-1.3372508635859583,0,-0.3066924847939149,-0.9465180947941914,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1156.4001
